NIK,Kepala_Keluarga,Alamat_Email,Usia,Tingkat_Pendidikan,Pekerjaan,Jumlah_Tanggungan,Lokasi,Pengalaman_Kerja,Status_Pernikahan,Status_Pekerjaan,Jumlah_Anggota_Rumah_Tangga,Status_Kepemilikan_Rumah,Jenis_Perkonomian,Jenis_Kelamin,Transportasi_Utama,Pendapatan
1149576669025779,Sari Gendis Dimas,sari.gendis@yahoo.com,50.0,Sarjana,Keuangan,4.0,Suburban,26.0,Bercerai,Full-time,3.0,Sewa,Rumah Tinggal,Perempuan,,65038.0
8906582916874132,Budi Vicky Gunawan,budi.vicky37@outlook.com,31.0,Sarjana,Teknologi,,Urban,43.0,Lajang,Part-time,3.0,,Rumah Tinggal,Perempuan,Transportasi Umum,73578.0
5236231800036713,Uli Langgeng Mawardi,uli.langgeng.@icloud.com,38.0,SMA,Keuangan,5.0,Urban,48.0,Menikah,Full-time,6.0,Sewa,Rumah Tinggal,Laki-Laki,Transportasi Umum,69904.0
1734532160409868,Fadli Ulan Tunggul,fadli.ulan@hotmail.com,25.0,Sarjana,Kesehatan,5.0,,42.0,Menikah,Part-time,4.0,Milik Sendiri,Rumah Tinggal,Perempuan,Transportasi Umum,69962.0
6441509847772809,Puti Feri Zulkarnaen,puti.feri@hotmail.com,58.0,Magister,Keuangan,3.0,Urban,3.0,Lajang,Full-time,7.0,Milik Sendiri,Rumah Tinggal,Laki-Laki,Mobil,66832.0
1514533138278640,Wahyu Zita Jatmiko,wahyu.zita@yahoo.com,,Magister,Pendidikan,3.0,Urban,3.0,Menikah,Part-time,6.0,Sewa,Apartemen,Laki-Laki,Mobil,36863.0
4422702933695435,Jali Balqis Jatmiko,jali.balqis76_@hotmail.com,,Sarjana,Teknologi,3.0,Urban,33.0,Menikah,Self-employed,5.0,Sewa,Apartemen,Laki-Laki,,7499056.0
6776729098169644,Yani Damar Cahyana,yani.damar@yahoo.com,68.0,SMA,Pendidikan,2.0,Urban,46.0,Menikah,Full-time,1.0,,Rumah Tinggal,Laki-Laki,,67096.0
6579067168784686,Made Oktaviani Alfi,made.oktaviani-@gmail.com,18.0,Magister,Keuangan,4.0,Suburban,20.0,Menikah,Part-time,2.0,Sewa,Rumah Susun,Laki-Laki,Transportasi Umum,71956.0
3149044183094200,Sari Damar Firmansyah,sari.damar@icloud.com,59.0,SMA,Lainnya,4.0,Suburban,12.0,Menikah,Full-time,5.0,Sewa,Apartemen,Perempuan,Mobil,1111309.0
5437193612170714,Yani Xena Widodo,yani.xena@gmail.com,52.0,Magister,Keuangan,4.0,Suburban,35.0,Menikah,Full-time,5.0,Milik Sendiri,Rumah Susun,Laki-Laki,Bersepeda,238550.0
3237864704008119,Vina Bagas Nugroho,vina.bagas@outlook.com,64.0,Sarjana,Teknologi,1.0,Suburban,47.0,Lajang,Full-time,7.0,,Rumah Tinggal,Perempuan,Mobil,74282.0
8912917932179866,Cinta Prasetyo Zulkarnaen,cinta.prasetyo34@hotmail.com,38.0,Sarjana,Lainnya,0.0,Urban,48.0,Lajang,Part-time,7.0,Milik Sendiri,Rumah Tinggal,Perempuan,Transportasi Umum,71314.0
9632146281557073,Imam Raharja Cahyo,imam.raharja.@outlook.com,45.0,Sarjana,Lainnya,1.0,Rural,41.0,Lajang,Full-time,3.0,Milik Sendiri,Rumah Tinggal,Laki-Laki,Transportasi Umum,71180.0
3947052968290586,Yani Abdurrahman Anwar,yani.abdurrahman94@outlook.com,54.0,SMA,Lainnya,5.0,Urban,3.0,Bercerai,Part-time,1.0,Sewa,Rumah Tinggal,Laki-Laki,,75200.0
9294489863258151,Ratna Manaf Harto,ratna.manaf92@outlook.com,,Sarjana,Pendidikan,3.0,Urban,10.0,Lajang,Full-time,,Milik Sendiri,Apartemen,Laki-Laki,Mobil,878745.0
3413976365676330,Dila Fitria Rahayu,dila.fitria@outlook.com,61.0,SMA,Teknologi,0.0,Suburban,32.0,Lajang,Full-time,3.0,Sewa,Apartemen,Laki-Laki,Transportasi Umum,1688144.3480445065
3626234702238004,Rima Zita Harto,rima.zita@icloud.com,41.0,Magister,Teknologi,4.0,Urban,28.0,Menikah,Self-employed,4.0,Sewa,Rumah Tinggal,Laki-Laki,Bersepeda,66380.0
8169399249922136,Aira Balqis Yuliani,aira.balqis38@gmail.com,33.0,Sarjana,Lainnya,1.0,Rural,13.0,Lajang,Self-employed,1.0,Sewa,Rumah Susun,Perempuan,Mobil,3519348.0
8469933347949247,Miko Ningsih Abdurrahman,miko.ningsih61_@hotmail.com,50.0,Sarjana,Teknologi,1.0,Urban,43.0,Lajang,Part-time,5.0,Sewa,Rumah Tinggal,Perempuan,Transportasi Umum,8410443.0
7293049661231030,Tara Bela Baginda,tara.bela@hotmail.com,,Sarjana,,0.0,Urban,47.0,Menikah,Full-time,1.0,Milik Sendiri,Rumah Tinggal,Perempuan,Transportasi Umum,231310.0
8787963448453799,Fadli Raharja Tjahjono,fadli.raharja.@hotmail.com,59.0,Magister,Kesehatan,1.0,Urban,22.0,Bercerai,Part-time,6.0,Milik Sendiri,Apartemen,Laki-Laki,Jalan Kaki,74856.0
8219803352400280,Ratna Xena Nafian,ratna.xena63@hotmail.com,32.0,SMA,Kesehatan,4.0,Urban,2.0,Menikah,Full-time,7.0,Milik Sendiri,Rumah Susun,Laki-Laki,Mobil,832347.0
2987654840345736,Imam Gendis Dimas,imam.gendis@gmail.com,42.0,Sarjana,Keuangan,0.0,Urban,29.0,Menikah,Part-time,2.0,Milik Sendiri,Rumah Tinggal,Perempuan,Transportasi Umum,65788.0
5526733845938305,Ela Kencana Indrianto,ela.kencana-@yahoo.com,46.0,SMA,Keuangan,4.0,Urban,25.0,Menikah,Full-time,6.0,Milik Sendiri,Rumah Tinggal,Perempuan,Transportasi Umum,71830.0
2059468283394016,Puti Yulia Eka Putra,puti.yulia10-@icloud.com,26.0,Doktor,Kesehatan,5.0,Urban,49.0,Lajang,Self-employed,3.0,Milik Sendiri,Apartemen,Perempuan,Mobil,68838.0
8897648032494109,Qiana Pandu Ekasari,qiana.pandu17@icloud.com,57.0,Sarjana,Pendidikan,4.0,Urban,37.0,Menikah,Full-time,3.0,Sewa,Apartemen,Laki-Laki,Jalan Kaki,74030.0
6202395798618201,Tara Satrio Baginda,tara.satrio48.@gmail.com,32.0,,Kesehatan,0.0,Urban,39.0,Menikah,Full-time,7.0,Milik Sendiri,Apartemen,Laki-Laki,Bersepeda,67614.0
5703944901002745,Sari Vicky Cahyo,sari.vicky.@yahoo.com,69.0,Magister,Pendidikan,4.0,Suburban,30.0,Lajang,Full-time,6.0,Sewa,Rumah Tinggal,Laki-Laki,Mobil,445146.0
7766547201713428,Uli Aditya Basuki,uli.aditya@yahoo.com,22.0,Magister,Lainnya,2.0,,5.0,Lajang,Full-time,4.0,Milik Sendiri,Apartemen,Perempuan,Transportasi Umum,835906.0
8371532945861097,Wahyu Manaf Dwianto,wahyu.manaf58@gmail.com,29.0,Magister,Kesehatan,3.0,Urban,29.0,Menikah,Part-time,3.0,Sewa,Apartemen,Laki-Laki,Bersepeda,39580.0
4215240987924944,Wahyu Candra Ibrahim,wahyu.candra26@yahoo.com,29.0,Doktor,Lainnya,2.0,Urban,6.0,Bercerai,Part-time,5.0,Milik Sendiri,Rumah Tinggal,Laki-Laki,,69736.0
5438927818760885,Vina Taufik Bagus,vina.taufik85@yahoo.com,52.0,Sarjana,Lainnya,3.0,Suburban,10.0,Menikah,Full-time,2.0,Milik Sendiri,Rumah Tinggal,Laki-Laki,Mobil,1080988.0
6692135443013340,Sari Ningsih Zara,sari.ningsih24@yahoo.com,42.0,SMA,Teknologi,4.0,Urban,22.0,Menikah,Part-time,6.0,Sewa,Rumah Susun,Laki-Laki,Bersepeda,814795.0
5960092095123868,Kartika Raharja Dimas,kartika.raharja55@outlook.com,50.0,Sarjana,Keuangan,5.0,Urban,45.0,Menikah,Part-time,3.0,Sewa,Rumah Tinggal,Perempuan,,5125126.0
7765428229216777,Tara Zainal Cahyana,tara.zainal@outlook.com,36.0,Magister,Teknologi,5.0,Urban,44.0,Lajang,Full-time,1.0,Sewa,Rumah Susun,Perempuan,Mobil,72732.0
8347040918296036,Agus Feri Ekasari,agus.feri14-@gmail.com,32.0,Magister,Teknologi,0.0,Urban,,Menikah,Part-time,1.0,Milik Sendiri,Apartemen,Laki-Laki,Jalan Kaki,72294.0
5327218080578465,Agus Dwi Tunggul,agus.dwi_@icloud.com,65.0,SMA,Kesehatan,0.0,Urban,,Bercerai,Part-time,7.0,Milik Sendiri,Rumah Tinggal,Perempuan,Jalan Kaki,945807.0
9688929941561296,Hanif Langgeng Kusuma,hanif.langgeng76@outlook.com,51.0,,Keuangan,4.0,Suburban,11.0,Menikah,Full-time,4.0,Milik Sendiri,Apartemen,Perempuan,Jalan Kaki,3527465.0
2403903058735979,Aira Yoga Rahayu,aira.yoga@icloud.com,64.0,,Pendidikan,4.0,Rural,43.0,Lajang,Full-time,6.0,Milik Sendiri,Rumah Tinggal,Perempuan,Bersepeda,796898.0
2001929459071842,Dila Yulia Alfi,dila.yulia-@hotmail.com,22.0,Magister,Teknologi,5.0,Urban,42.0,Lajang,Part-time,3.0,Milik Sendiri,Rumah Tinggal,Laki-Laki,Mobil,75464.0
9964561454958672,Yani Raharja Firmansyah,yani.raharja35-@icloud.com,35.0,Magister,Keuangan,2.0,Urban,43.0,Menikah,Full-time,4.0,Milik Sendiri,Apartemen,Laki-Laki,Bersepeda,61976.0
2925205042549946,Oka Raharja Kusuma,oka.raharja94@hotmail.com,59.0,SMA,,1.0,Urban,42.0,Menikah,Part-time,7.0,Sewa,Rumah Tinggal,Perempuan,Transportasi Umum,484959.0
8456414523161107,Kartika Ulan Darmawan,kartika.ulan-@gmail.com,35.0,Sarjana,Keuangan,2.0,Urban,49.0,Menikah,Self-employed,7.0,Milik Sendiri,Rumah Susun,Perempuan,Mobil,73074.0
8957599353402941,Ratna Satrio Baginda,ratna.satrio_@icloud.com,46.0,Magister,Pendidikan,4.0,,48.0,Lajang,Full-time,4.0,Milik Sendiri,Apartemen,Laki-Laki,Mobil,66374.0
1844343048372387,Dewi Pandu Setiawan,dewi.pandu44-@icloud.com,19.0,,Teknologi,2.0,,2.0,,Self-employed,,Milik Sendiri,Rumah Tinggal,Perempuan,Transportasi Umum,74578.0
3764858948300317,Garin Sulis Abdurrahman,garin.sulis-@yahoo.com,46.0,Magister,Teknologi,3.0,Urban,9.0,,Self-employed,1.0,Sewa,Apartemen,Perempuan,Transportasi Umum,580643.0
3899708743068139,Dila Widodo Yusman,dila.widodo@outlook.com,26.0,,Teknologi,0.0,Urban,1.0,Lajang,Part-time,5.0,Sewa,Apartemen,Laki-Laki,Transportasi Umum,8305548.0
4301923747395779,Eko Mahmud Pangestu,eko.mahmud39@hotmail.com,43.0,SMA,Teknologi,2.0,Urban,0.0,Menikah,Full-time,3.0,Sewa,Rumah Tinggal,Laki-Laki,Transportasi Umum,66684.0
3240063999378205,Lia Eka Cahyo,lia.eka58@gmail.com,45.0,Sarjana,Kesehatan,2.0,Urban,31.0,Lajang,Full-time,4.0,Sewa,Rumah Susun,Perempuan,Transportasi Umum,67808.0
7072096227353489,Tegar Widi Zulkarnaen,tegar.widi.@outlook.com,63.0,SMA,Kesehatan,1.0,Urban,23.0,Menikah,Part-time,,Sewa,Rumah Tinggal,Laki-Laki,Bersepeda,115535.0
6453583206986616,Siska Aditya Cahyo,siska.aditya@outlook.com,18.0,Sarjana,Teknologi,5.0,,48.0,Bercerai,Part-time,3.0,Sewa,Apartemen,Laki-Laki,Mobil,138134.0
9794031825813868,Faiz Aditya Nafian,faiz.aditya17_@outlook.com,51.0,Sarjana,Teknologi,4.0,Urban,4.0,Bercerai,Part-time,5.0,Milik Sendiri,Rumah Tinggal,Perempuan,Transportasi Umum,1458701.0
5454169060334986,Jaka Damar Mulyadi,jaka.damar37@yahoo.com,19.0,SMA,Keuangan,0.0,Suburban,34.0,Menikah,Full-time,4.0,Milik Sendiri,Apartemen,Perempuan,Mobil,73452.0
1917915655146177,Kiki Zita Nafian,kiki.zita48@gmail.com,44.0,Sarjana,Pendidikan,1.0,Urban,42.0,Menikah,Self-employed,4.0,Sewa,Apartemen,Laki-Laki,Mobil,2636349.0
8307281097863949,Xandra Aditya Bagus,xandra.aditya96@hotmail.com,26.0,SMA,Kesehatan,3.0,Urban,11.0,Bercerai,Full-time,2.0,Sewa,Rumah Susun,Laki-Laki,Transportasi Umum,102790.0
2617662348975463,Nur Eka Pangestu,nur.eka.@hotmail.com,27.0,Magister,Kesehatan,4.0,Urban,42.0,Bercerai,Full-time,5.0,Sewa,Rumah Susun,Perempuan,Bersepeda,66480.0
3917659830916925,Vina Mahmud Safitri,vina.mahmud@icloud.com,34.0,SMA,Keuangan,2.0,Suburban,28.0,Menikah,Self-employed,6.0,Milik Sendiri,Apartemen,Perempuan,Transportasi Umum,69778.0
6300071199910221,Ovi Prasetyo Firmansyah,ovi.prasetyo71.@icloud.com,36.0,Magister,Kesehatan,0.0,Urban,46.0,Lajang,Part-time,6.0,Milik Sendiri,Apartemen,Perempuan,,69438.0
6800095165690369,Puti Langgeng Zara,puti.langgeng@gmail.com,34.0,Doktor,,2.0,Urban,13.0,Lajang,Part-time,7.0,Sewa,Apartemen,Perempuan,Transportasi Umum,2879960.0
8231142130170450,Faiz Krisna Laksana,faiz.krisna@icloud.com,45.0,SMA,Kesehatan,5.0,Urban,19.0,Menikah,Part-time,2.0,Milik Sendiri,Apartemen,Perempuan,Bersepeda,322412.83252017567
9623290556431313,Hana Ery Kurniawan,hana.ery_@gmail.com,66.0,Sarjana,Kesehatan,0.0,Urban,14.0,Lajang,Part-time,6.0,Sewa,Apartemen,Perempuan,Transportasi Umum,65060.0
8811523666632921,Agus Irfan Firmansyah,agus.irfan@gmail.com,56.0,Sarjana,Teknologi,2.0,Urban,16.0,Menikah,Self-employed,2.0,Sewa,Rumah Tinggal,Laki-Laki,Transportasi Umum,66228.0
8590883522325763,Aira Widodo Cahyana,aira.widodo82@icloud.com,65.0,Sarjana,Kesehatan,3.0,Urban,17.0,Lajang,Part-time,3.0,Milik Sendiri,Apartemen,Laki-Laki,Transportasi Umum,2956834.0
4833380056427764,Kartika Hadi Rahayu,kartika.hadi_@hotmail.com,40.0,SMA,Lainnya,4.0,,33.0,Menikah,Part-time,3.0,Milik Sendiri,Apartemen,Laki-Laki,Transportasi Umum,92363.0
6736806613943720,Puti Langgeng Firmansyah,puti.langgeng21.@gmail.com,18.0,Magister,Kesehatan,5.0,Urban,31.0,Lajang,Self-employed,,Milik Sendiri,Rumah Tinggal,Laki-Laki,Mobil,64982.0
2215583544539861,Tara Fitria Mulyadi,tara.fitria11@icloud.com,41.0,SMA,Kesehatan,4.0,Suburban,37.0,Bercerai,Part-time,5.0,Milik Sendiri,Apartemen,Perempuan,Transportasi Umum,641835.0
1665139829113514,Bima Rafi Alfi,bima.rafi57@yahoo.com,21.0,Sarjana,Pendidikan,2.0,,10.0,Lajang,Full-time,6.0,Milik Sendiri,Rumah Susun,Perempuan,Transportasi Umum,68592.0
2063127608464917,Tara Ria Cahyo,tara.ria@icloud.com,19.0,SMA,Pendidikan,1.0,Suburban,40.0,Lajang,Full-time,3.0,Sewa,Apartemen,Laki-Laki,Mobil,117074.0
2334171062983823,Jali Ajeng Tunggul,jali.ajeng@gmail.com,22.0,,Kesehatan,2.0,Rural,5.0,,Full-time,7.0,Sewa,Rumah Tinggal,Laki-Laki,Mobil,66808.0
6901391875812935,Tara Ajeng Yusman,tara.ajeng@icloud.com,68.0,Doktor,Kesehatan,1.0,Suburban,3.0,Lajang,Full-time,3.0,Sewa,Apartemen,Perempuan,Mobil,4772933.0
2890052614621009,Rima Utami Bagus,rima.utami41@yahoo.com,66.0,Sarjana,Keuangan,2.0,Urban,26.0,Menikah,Full-time,2.0,Sewa,Rumah Tinggal,Perempuan,,72084.0
8083706429392705,Made Tirta Anwar,made.tirta89-@icloud.com,60.0,SMA,Teknologi,4.0,Urban,6.0,Lajang,Full-time,7.0,Milik Sendiri,Apartemen,Laki-Laki,,838928.0
1329583563501409,Wahyu Gendis Tjahjono,wahyu.gendis@outlook.com,26.0,Magister,Kesehatan,4.0,Urban,20.0,Menikah,Self-employed,,Sewa,Rumah Tinggal,Perempuan,Mobil,6070466.0
7840400590449914,Lia Oktaviani Kusuma,lia.oktaviani39@icloud.com,70.0,Sarjana,Kesehatan,1.0,Urban,8.0,Menikah,Full-time,6.0,Milik Sendiri,Rumah Tinggal,Perempuan,Transportasi Umum,69450.0
5859888588797045,Siska Kencana Utomo,siska.kencana63.@hotmail.com,31.0,SMA,Keuangan,0.0,Urban,47.0,Menikah,Self-employed,2.0,Milik Sendiri,Rumah Tinggal,Laki-Laki,Mobil,9151633.0
5761609630566976,Fadli Mahmud Ekasari,fadli.mahmud@outlook.com,33.0,Sarjana,Kesehatan,5.0,Suburban,35.0,Lajang,Part-time,,Sewa,Rumah Susun,Laki-Laki,Mobil,862987.0
9272089272619526,Andi Krisna Anwar,andi.krisna62@hotmail.com,48.0,Magister,Pendidikan,2.0,Urban,15.0,Menikah,Full-time,6.0,Sewa,Apartemen,Perempuan,Mobil,65040.0
9664508155133301,Garin Yoga Gandi,garin.yoga@icloud.com,41.0,Sarjana,Pendidikan,2.0,Urban,24.0,Menikah,Full-time,7.0,,Apartemen,Perempuan,Mobil,65378.0
9374897196451710,Indra Langgeng Santoso,indra.langgeng73-@gmail.com,23.0,Sarjana,Pendidikan,3.0,Urban,37.0,Menikah,Full-time,5.0,Sewa,Rumah Susun,Laki-Laki,Bersepeda,3166831.0
1143457647990531,Hana Vicky Eka Putra,hana.vicky-@gmail.com,64.0,Sarjana,Teknologi,5.0,Urban,,Lajang,Part-time,5.0,Milik Sendiri,Apartemen,Perempuan,Mobil,
5881221666821780,Oka Gusti Nafian,oka.gusti49_@outlook.com,51.0,SMA,Pendidikan,5.0,Urban,27.0,Menikah,Full-time,6.0,Milik Sendiri,Rumah Tinggal,Perempuan,Mobil,5343504.0
5240986234121513,Nanda Langgeng Zulkarnaen,nanda.langgeng@outlook.com,49.0,Sarjana,Keuangan,5.0,Urban,14.0,Menikah,Full-time,7.0,Milik Sendiri,Rumah Tinggal,Laki-Laki,Mobil,68748.0
3654715339258489,Nanda Naura Rahayu,nanda.naura24@gmail.com,66.0,Magister,Teknologi,4.0,Urban,24.0,Menikah,Part-time,2.0,Milik Sendiri,Rumah Tinggal,Perempuan,Mobil,71942.0
3610281045991538,Kartika Manaf Tunggul,kartika.manaf-@yahoo.com,54.0,Sarjana,Teknologi,2.0,Rural,23.0,Menikah,Full-time,1.0,Sewa,Rumah Tinggal,Perempuan,Transportasi Umum,2893692.0
7609382356037924,Garin Prasetyo Baginda,garin.prasetyo@icloud.com,52.0,Sarjana,Lainnya,5.0,Urban,26.0,Menikah,Self-employed,1.0,Milik Sendiri,Apartemen,Perempuan,Bersepeda,65906.0
4458951466636299,Vina Rafi Jatmiko,vina.rafi@yahoo.com,41.0,Sarjana,Teknologi,1.0,Urban,19.0,Lajang,Part-time,3.0,Milik Sendiri,Apartemen,Laki-Laki,Transportasi Umum,4285698.0
7831316675327346,Ela Irfan Eka Putra,ela.irfan96@yahoo.com,34.0,SMA,Lainnya,0.0,,35.0,Menikah,Full-time,6.0,Milik Sendiri,Apartemen,Laki-Laki,Mobil,70130.0
4468087865325126,Zani Balqis Firmansyah,zani.balqis@outlook.com,20.0,Sarjana,Kesehatan,4.0,Urban,12.0,Bercerai,Full-time,7.0,Milik Sendiri,Rumah Susun,Perempuan,Transportasi Umum,73820.0
3541830909414345,Wulan Langgeng Lesmana,wulan.langgeng@yahoo.com,34.0,SMA,,0.0,Urban,30.0,Menikah,Part-time,5.0,Milik Sendiri,Apartemen,Laki-Laki,Transportasi Umum,73036.0
3627492247303031,Ratna Gendis Eka Rachma,ratna.gendis@yahoo.com,54.0,Sarjana,Keuangan,1.0,Suburban,30.0,Menikah,Self-employed,6.0,Sewa,Apartemen,Laki-Laki,Transportasi Umum,
2013314692754615,Jaka Ria Yuliani,jaka.ria@yahoo.com,58.0,Sarjana,Pendidikan,0.0,Urban,35.0,Lajang,Full-time,4.0,Sewa,Apartemen,Laki-Laki,Mobil,217456.0
2201635795921557,Joni Sulis Zara,joni.sulis77_@outlook.com,,Magister,Teknologi,0.0,,45.0,Bercerai,Full-time,3.0,Milik Sendiri,Rumah Tinggal,Perempuan,Mobil,958309.0
5507468795206623,Tegar Hendra Hidayat,tegar.hendra@gmail.com,31.0,Sarjana,Kesehatan,5.0,Urban,1.0,Menikah,Part-time,1.0,Milik Sendiri,Rumah Tinggal,Laki-Laki,Transportasi Umum,70788.0
5849034953373598,Ika Fitria Eka Putra,ika.fitria44_@outlook.com,25.0,Magister,Keuangan,5.0,Rural,42.0,Lajang,Part-time,1.0,Milik Sendiri,Apartemen,Laki-Laki,Mobil,70120.0
4561584504758884,Wulan Langgeng Cahyana,wulan.langgeng@gmail.com,49.0,Sarjana,Teknologi,1.0,Urban,12.0,Lajang,Full-time,3.0,Sewa,Apartemen,Laki-Laki,Bersepeda,168629.0
9749661223595121,Andi Indah Basuki,andi.indah10-@yahoo.com,32.0,Sarjana,Keuangan,2.0,Urban,8.0,Lajang,Part-time,,Sewa,Apartemen,Laki-Laki,Mobil,1171298.0
3847528579629009,Joni Hendra Zulkarnaen,joni.hendra15.@icloud.com,49.0,Sarjana,Kesehatan,5.0,Urban,49.0,Menikah,Self-employed,2.0,Milik Sendiri,Rumah Susun,Laki-Laki,Transportasi Umum,310535.0
1370774008647070,Made Pandu Rahayu,made.pandu40.@hotmail.com,54.0,Sarjana,Lainnya,4.0,Suburban,3.0,Menikah,Part-time,4.0,Milik Sendiri,Rumah Susun,Laki-Laki,Mobil,
7762691223331548,Yudha Zainal Tjahjono,yudha.zainal92@outlook.com,29.0,Sarjana,Keuangan,0.0,Urban,,Lajang,Full-time,3.0,Sewa,Apartemen,Laki-Laki,Transportasi Umum,75212.0
8862378777251981,Ratna Ajeng Pangestu,ratna.ajeng15-@outlook.com,60.0,SMA,Teknologi,1.0,Urban,34.0,Lajang,Full-time,1.0,Milik Sendiri,Rumah Tinggal,Laki-Laki,Transportasi Umum,67218.0
5743577815539252,Tegar Sulis Kusuma,tegar.sulis58_@icloud.com,22.0,Magister,Keuangan,0.0,Suburban,2.0,Lajang,Full-time,1.0,Sewa,Rumah Susun,Laki-Laki,Transportasi Umum,65990.0
9414139734423437,Joni Ningsih Yuliani,joni.ningsih@outlook.com,47.0,,Kesehatan,0.0,Urban,11.0,Menikah,Full-time,3.0,Milik Sendiri,Rumah Tinggal,Perempuan,Jalan Kaki,65442.0
1784429555306750,Agus Tirta Dimas,agus.tirta_@outlook.com,70.0,,Lainnya,1.0,Urban,9.0,Menikah,Full-time,5.0,Sewa,Apartemen,Laki-Laki,Bersepeda,67458.0
8150427646594435,Siska Bela Safitri,siska.bela@yahoo.com,51.0,Sarjana,Kesehatan,1.0,Urban,49.0,Menikah,Self-employed,4.0,Milik Sendiri,Rumah Tinggal,Laki-Laki,Transportasi Umum,474781.0
2742188375523596,Fadli Ajeng Yusman,fadli.ajeng@yahoo.com,,Sarjana,Pendidikan,5.0,Urban,,Lajang,Full-time,4.0,Sewa,Apartemen,Laki-Laki,Jalan Kaki,
4888590375329306,Cinta Pandu Lesmana,cinta.pandu.@hotmail.com,34.0,Sarjana,Kesehatan,1.0,Urban,4.0,Bercerai,Full-time,1.0,Milik Sendiri,Apartemen,Laki-Laki,Mobil,
3829029570479456,Xandra Feri Mawardi,xandra.feri@outlook.com,59.0,Magister,Kesehatan,4.0,Urban,29.0,Menikah,Part-time,7.0,Milik Sendiri,Rumah Tinggal,Perempuan,,66838.0
3587391348027007,Ika Lita Setiawan,ika.lita37@yahoo.com,22.0,Magister,Keuangan,0.0,Urban,38.0,Menikah,Part-time,7.0,Milik Sendiri,Rumah Susun,Laki-Laki,Mobil,4096888.0
8473936752282350,Miko Oktaviani Gunawan,miko.oktaviani95@icloud.com,55.0,Sarjana,Keuangan,4.0,Urban,16.0,Menikah,Full-time,3.0,Milik Sendiri,Apartemen,Laki-Laki,Bersepeda,77591.94426770312
2770715712034510,Bima Indah Darmawan,bima.indah91@outlook.com,22.0,Sarjana,Kesehatan,0.0,Urban,21.0,Lajang,Self-employed,1.0,Milik Sendiri,Rumah Tinggal,Laki-Laki,,69110.0
6366087156354927,Tara Gendis Eka Putra,tara.gendis.@yahoo.com,46.0,Sarjana,Teknologi,5.0,Urban,8.0,Menikah,Full-time,6.0,Milik Sendiri,Rumah Susun,Perempuan,Mobil,72234.0
4020249184889389,Nur Ajeng Firmansyah,nur.ajeng40_@icloud.com,55.0,SMA,,0.0,Urban,23.0,Bercerai,Self-employed,4.0,Sewa,Apartemen,Laki-Laki,Transportasi Umum,158110.0
4744291690633396,Kartika Rafi Darmawan,kartika.rafi@yahoo.com,51.0,Sarjana,Pendidikan,4.0,Urban,30.0,Menikah,Full-time,2.0,Milik Sendiri,Rumah Susun,Laki-Laki,Mobil,71214.0
9756007650726247,Andi Ulan Cahyo,andi.ulan@gmail.com,67.0,Sarjana,Teknologi,4.0,Urban,20.0,Menikah,Self-employed,1.0,Milik Sendiri,Apartemen,Laki-Laki,Transportasi Umum,74146.0
7101491565965608,Fadli Xena Indrianto,fadli.xena@yahoo.com,58.0,Sarjana,Pendidikan,5.0,Urban,,Menikah,Full-time,6.0,Milik Sendiri,Rumah Tinggal,Perempuan,Bersepeda,73198.0
9325853334483450,Indra Yoga Dwianto,indra.yoga@yahoo.com,66.0,Sarjana,Keuangan,3.0,Suburban,39.0,Lajang,Full-time,7.0,Sewa,Rumah Tinggal,Perempuan,Transportasi Umum,72760.0
1228490719075646,Jali Yoga Gunawan,jali.yoga33@hotmail.com,28.0,Sarjana,Pendidikan,0.0,Suburban,10.0,Lajang,Part-time,4.0,Milik Sendiri,Rumah Susun,Laki-Laki,Transportasi Umum,9506872.0
8735565324823891,Putri Lita Nafian,putri.lita50@gmail.com,56.0,Sarjana,,1.0,Suburban,7.0,Menikah,Full-time,1.0,Milik Sendiri,Rumah Susun,Perempuan,Transportasi Umum,70322.0
5124290632694563,Tara Eka Darmawan,tara.eka_@icloud.com,47.0,Magister,Lainnya,0.0,Suburban,6.0,Menikah,Self-employed,4.0,Sewa,Rumah Tinggal,Perempuan,Bersepeda,883710.0
7110775522895558,Nanda Widodo Purnama,nanda.widodo@hotmail.com,44.0,Magister,Kesehatan,1.0,Suburban,23.0,Menikah,Full-time,,Milik Sendiri,Apartemen,Laki-Laki,Transportasi Umum,70906.0
9911989739726909,Cinta Irfan Gunawan,cinta.irfan54-@gmail.com,40.0,SMA,Teknologi,2.0,Rural,39.0,Bercerai,Self-employed,2.0,Sewa,Rumah Susun,Laki-Laki,,67764.0
1479232286306524,Tara Eka Harto,tara.eka@gmail.com,21.0,SMA,Pendidikan,1.0,Suburban,5.0,Lajang,Full-time,7.0,Sewa,Apartemen,Perempuan,Transportasi Umum,151677.0
2897722112954741,Kartika Irfan Nugroho,kartika.irfan-@hotmail.com,63.0,SMA,Teknologi,4.0,Urban,14.0,Lajang,Full-time,7.0,Milik Sendiri,Rumah Tinggal,Perempuan,Jalan Kaki,74530.0
2936354699973030,Yani Mahmud Utomo,yani.mahmud@gmail.com,46.0,,,1.0,Suburban,0.0,Lajang,Part-time,3.0,Milik Sendiri,Rumah Tinggal,Perempuan,Mobil,68050.0
9834065360767929,Zani Joko Eka Putra,zani.joko@yahoo.com,49.0,Sarjana,Keuangan,5.0,Suburban,16.0,Menikah,Self-employed,6.0,Sewa,Apartemen,Laki-Laki,Jalan Kaki,2303322.0
